,TECH_CO,BANK_CO,ENERGY_CO,HEALTH_CO,BOND_ETF
2017-01-26,132.7780061851044,83.52267630426903,90.33569149725678,68.4026400324459,149.11500691601157
2017-01-27,131.3218554001625,82.63009635315332,88.14791568618693,66.67972273744354,149.40673253285848
2017-01-30,127.63262211239793,82.34875006075133,87.22761839408388,66.9240904251688,149.4947163791179
2017-01-31,128.0085339945144,81.8135514963121,84.59305916941024,65.82990100528222,149.87430658710127
2017-02-01,124.08300166907338,78.89165664365377,81.70898636274842,63.98612053604539,149.74682294137722
2017-02-02,119.28800829392516,75.5788246979284,79.43903045084284,62.3922699484318,149.97168263895637
2017-02-03,121.54557278600073,76.49517770002603,81.4851220227848,63.563279000266995,150.5644976041143
2017-02-06,124.52608351677814,78.19812301460144,82.13063164106646,63.50282464086215,150.25419647186536
2017-02-07,125.24669924033358,80.13954949417418,83.31944518228453,64.60224839084042,150.3899811401326
2017-02-08,121.18333903916061,78.58215611753056,80.76911555754461,64.16019792314587,150.0365724769935
2017-02-09,121.39076420480191,79.38112931356888,81.15099981758517,64.88705804323527,150.67716296281213
2017-02-10,121.40142730377971,79.24352715936779,81.76351648172007,65.8510051657847,151.25129287513246
2017-02-13,115.2017973722678,74.57124786680836,75.86805695977088,63.44452594059513,152.00173864900955
2017-02-14,113.1674321658751,74.03870281484149,74.12896251162408,62.83694552850662,152.80391842802374
2017-02-15,114.16035695622139,74.55000567341087,74.92167081723512,63.55989197888818,153.6058599165385
2017-02-16,118.52472810957309,76.4709801931522,76.52982351439464,64.02711047025956,154.24614972806992
2017-02-17,119.39120910463686,77.47391794746153,77.87087810375233,64.85721037137861,154.080835346489
2017-02-20,121.33938685411248,78.41077422225162,77.59034452285569,65.42352421150638,154.8414293398228
2017-02-21,120.4525619113179,77.8884265109492,77.8014809280747,65.22412487054517,154.37083993500406
2017-02-22,118.22446351172692,76.78650763128948,76.03162975099175,63.863657916418184,155.65953204558082
2017-02-23,120.37437935085882,78.6991945653814,77.29181867055193,64.50139613532005,155.84026646694198
2017-02-24,121.05492758473292,78.11355088829595,77.15807478601143,64.52073342145277,156.18755163686092
2017-02-27,120.8695286623654,78.08744352521626,77.25238219313776,64.66964153162043,155.53807647056607
2017-02-28,119.35064715035637,76.87996782837631,77.08803639866382,62.98622130724342,156.1462939939281
2017-03-01,122.86762068751675,79.42012266305002,79.8125985187542,65.31897598298112,156.81241442663548
2017-03-02,124.01365056215279,80.06766628468823,82.83558307406483,65.78769235024906,155.9765634276943
2017-03-03,123.64842620874268,79.60420503444956,82.82495153604818,65.54126376769564,155.69589374039901
2017-03-06,124.19503976035178,80.18020567964842,82.38119839976198,65.58311581678988,155.46384994386258
2017-03-07,122.49250236423062,80.16171150988353,82.43858174555035,64.92455437982866,155.13440448379754
2017-03-08,122.12333805190268,78.31259281045978,81.17550549756147,63.42213519275857,155.90990638055874
2017-03-09,122.81763576268374,79.40034006437072,81.57513199021187,65.09241186311256,157.11926244097535
2017-03-10,123.18558286928504,80.45041087929798,83.73875496328729,65.75858929596488,156.55761927719234
2017-03-13,122.32679281437753,81.13001966374786,84.17057785090581,66.27455876347895,157.15684420294875
2017-03-14,122.38809007136906,82.10300174927188,85.67184679636736,67.174574195986,157.03586142152363
2017-03-15,120.40080166238438,83.2027928856863,86.2653948716339,67.68520592178494,157.81435932168546
2017-03-16,117.59802252369032,81.65734915035794,85.62127935706394,66.3535486139858,156.49025619718515
2017-03-17,118.954768186532,84.22513345322622,87.50117933391235,66.85434708896067,156.27557755613518
2017-03-20,120.10400299070194,87.01839324489804,89.47199571183846,68.94915729206807,156.96549132812706
2017-03-21,118.14590550012922,85.24854762875901,89.10172057987167,68.86615641215133,156.57104148612834
2017-03-22,117.21766481305886,84.84552872974066,88.14782944937295,68.5384373272889,157.2479056940702
2017-03-23,117.48221622268711,85.97659324108771,88.98893607504712,68.38592056058515,156.98939692745705
2017-03-24,114.93460380129308,83.7387191867896,88.55245261914324,67.87750010705157,157.63928670848023
2017-03-27,115.86731306710472,83.83836890217373,88.78734634686758,67.33376224747505,157.9848113438097
2017-03-28,117.02023281162954,83.69267874963148,88.03519261709707,68.08963195790874,157.77524777659275
2017-03-29,119.00746730755074,85.41370279261182,90.84171539794859,69.28581262055619,157.376861099765
2017-03-30,116.80966945201207,84.43862378940497,90.88203406123895,69.4778070662542,157.3060904278356
2017-03-31,117.53260361565678,85.20186713555049,91.32071460978052,69.67396292799609,157.96844847153565
2017-04-03,117.94842352084531,86.70931253861379,91.49326917071484,71.08846603316047,157.98703600024157
2017-04-04,117.5675296957462,87.70456901190369,93.61494098472154,71.22044348625064,157.64221462648374
2017-04-05,114.36093650464885,87.17693593069245,93.33515495559985,70.18812577655284,159.50885566535328
2017-04-06,112.11355412653829,86.12332679523058,91.71075904535843,71.0318578643573,158.65255507171108
2017-04-07,114.28467352792468,86.43222627450025,91.29061767904247,71.9447722516353,158.54885765636598
2017-04-10,116.10500305017193,86.82781094478977,90.94498146429139,70.53113513638716,158.87198162874847
2017-04-11,115.0112844276109,85.67972017112126,88.63127990544643,70.92498013168142,158.3135744557535
2017-04-12,115.07700594857715,86.6809005526895,89.30674603810613,71.30438167373484,158.3289844535071
2017-04-13,116.01029467097578,87.40601147680061,89.47949785530868,72.45428932812857,158.11761066794296
2017-04-14,111.17328739366567,83.7708227985553,86.73532816692942,70.23572664002322,157.3213774475611
2017-04-17,110.88035837752376,82.77697953102387,85.4503834929404,69.30676625466074,157.59428328484742
2017-04-18,108.40997938141943,82.31388814331943,84.27018627641345,69.14713750050467,156.98869690868494
2017-04-19,111.25951314048297,83.67847985091925,85.64355679666004,69.24083736296384,156.59640201738668
2017-04-20,113.38674455892563,84.15507963345873,84.64376975455889,70.51148895870973,157.2958237586977
2017-04-21,113.66152224421735,84.55916355086705,85.22277345783634,69.6386521446881,156.7019167157809
2017-04-24,112.38367711948345,84.46671281477956,85.27648700825466,69.05825506862284,157.0550939393666
2017-04-25,113.2034707356575,84.66178822149534,84.54188589865403,68.70459909070158,157.72855673057566
2017-04-26,114.40811110314972,85.3074688604319,84.26491344659772,69.00999127455728,158.29988066138017
2017-04-27,113.48251282234254,85.37403036425141,83.80293694653778,69.18557745047974,158.58148053779584
2017-04-28,111.7747122273439,85.43166143539723,84.76119090899213,70.5120953316382,158.47237480633808
2017-05-01,112.87974389989523,86.14736501868269,85.50119628562632,71.41151246589304,157.71640092912347
2017-05-02,113.28266491504921,86.78724361979427,85.90189861271223,71.07221685610017,157.8170010213384
2017-05-03,114.8203177907536,88.41085909716028,88.24833865690032,72.72574030258794,158.08369851276356
2017-05-04,117.31871540253455,90.26075161034315,90.33935776614314,72.83280141381722,157.82198129098694
2017-05-05,117.82419833646236,89.98638796285798,90.10527725183705,73.38165877257168,157.29772257024356
2017-05-08,120.46299084535168,90.92475078704537,90.87963236072623,74.18786624781674,157.79702241737056
2017-05-09,121.49993966921859,90.15232833540111,89.44659788429793,74.12180189978818,157.23474630266733
2017-05-10,123.03850085831031,90.1176397004298,89.17050703608939,73.74531844932145,157.4978215925547
2017-05-11,123.695079151373,92.40125606143934,89.91657440594707,74.5167794413782,157.2518650151145
2017-05-12,124.75013008859905,92.41279838092035,90.78438373835785,74.1914830979493,156.3449964517845
2017-05-15,124.81953730488804,91.86018709084894,90.27982247300432,73.28961765930573,157.25052332197535
2017-05-16,125.27030638781528,91.43827217512607,89.72062422044664,74.03397795173508,157.60603722613166
2017-05-17,123.93088414638459,89.50991693065943,87.97422160216716,73.79521088172237,157.92426052200636
2017-05-18,124.138352039537,90.8791781485202,89.79243829155612,73.94890458907089,157.16110151159964
2017-05-19,123.57777379710544,90.63269602358356,88.02884226720877,74.18121280749057,157.10806354530058
2017-05-22,120.75246520255156,90.71149365319543,87.44547671265983,73.96252758845245,157.27922182743345
2017-05-23,119.56443815816,91.72400564135135,90.11229596513711,74.26588882021066,156.88514495170364
2017-05-24,119.41388017531453,92.39344823343878,91.50452954314817,74.75650351263243,157.81107516593437
2017-05-25,119.48415142353004,92.16610944073875,92.46626691936636,75.09997867642693,156.7131454252574
2017-05-26,117.90535527543298,90.34995417469605,89.7527109248049,72.66280586137749,157.11516641527007
2017-05-29,117.73197422428852,91.05563364265143,90.74804872486757,73.9296563413515,156.09204343990032
2017-05-30,117.10824031374705,91.63029361472444,91.59095420438248,73.85642836224672,155.25065871920444
2017-05-31,117.0298196344418,90.73168369863683,91.72144553277299,73.74756240557964,154.5675865790568
2017-06-01,118.28745194350496,91.05441150794834,92.05896655439147,75.63748814346265,154.88867627999812
2017-06-02,119.05538059588004,90.64205944768318,91.05898062901474,74.57001882395691,154.5120226366364
2017-06-05,121.71469924773974,91.62215028381013,92.82810176842926,74.42624966902635,154.1582471064782
2017-06-06,121.29286234817893,91.36327024488203,93.2033455515456,73.49378055784486,153.67726900622029
2017-06-07,119.74360035028882,90.94549959686557,91.65729318385914,73.3064931447048,152.89015477081435
2017-06-08,120.20869512150236,90.71685342749464,91.55256213195348,72.32644314246531,152.41619374271812
2017-06-09,118.93039160304164,90.00202029123994,91.06049230979752,70.9292434520724,151.8959229115519
2017-06-12,119.22256284035157,89.93205714850812,91.59632510215656,71.6390761837659,151.72944349426336
2017-06-13,118.14294905797911,89.6340457169418,91.2572047967143,71.83406540449603,151.53079259434904
2017-06-14,118.05155533779015,89.9275981722827,91.48932818739213,72.06010800142269,150.2629537321437
2017-06-15,116.46794862735457,89.69320845090311,91.43411390567564,71.70123998029152,149.922786470402
2017-06-16,117.95550929048805,91.67154052293536,93.62919506802854,72.07527265601922,150.56059739348458
2017-06-19,120.85778291423213,93.57955257427835,95.73796584481484,73.03239864173065,150.30883907790758
2017-06-20,120.30162527563644,93.54144514298449,96.44043466360252,73.20678805811188,150.26595460569754
2017-06-21,119.66022916217227,92.66370187631652,95.87881275410565,72.08254795136126,149.88051341101644
2017-06-22,118.92153336978937,93.24861665278092,95.73257729152573,72.86108167805303,149.51285998331028
2017-06-23,117.29945334929806,91.24163922280857,92.86449417406027,71.54976210659078,149.46497872812995
2017-06-26,116.73893306131373,92.61201832414197,95.50663842232177,72.44820540986105,148.7490674093178
2017-06-27,115.53465289356997,92.86364582813094,95.88447187253696,72.94516184282172,148.65004206577427
2017-06-28,116.77036390320458,94.17414606670421,95.42994686901271,72.59610988072839,147.77177619928605
2017-06-29,116.94832594793361,93.52480753103293,96.41039020164509,73.29531448163513,147.93053279903955
2017-06-30,117.30751159505665,93.54616602986925,95.22338019518853,73.37210394479399,147.1008631202644
2017-07-03,119.31117027150673,94.26666790444875,94.77113433022976,73.59267052624315,147.4210577412724
2017-07-04,119.0070916959775,95.21473853821897,95.6638250042028,74.54069760259873,147.927296193661
2017-07-05,119.56880186068571,93.88395587772293,95.63457193021914,74.15335971115476,147.06950791231185
2017-07-06,121.8732205777535,96.1649464303391,96.02014504606623,75.65647328443853,147.39806524419475
2017-07-07,121.81939180148511,96.24083802232128,97.39504621334086,74.40684554151629,147.16672892758652
2017-07-10,122.47501347768106,95.47976032061436,97.22054305694998,73.83907495198775,147.74574489253143
2017-07-11,123.14296582607933,96.50558233343361,96.94741133922513,74.56557519829548,147.4480388809213
2017-07-12,123.9209923399722,95.25564182723396,94.93897580778454,73.43254732628846,147.27828727572242
2017-07-13,123.92461091541665,95.31244199072547,95.63177632810981,73.17402604525178,147.1034288599984
2017-07-14,125.13202710036819,93.34951371142076,94.46852101963309,73.5555432132427,147.7277597390729
2017-07-17,124.34193197964069,92.99146768322437,94.83640654385309,72.61975928586114,146.70360252962396
2017-07-18,125.9595298614405,93.80695400168601,94.82430791371232,71.85493098277017,147.07136501227606
2017-07-19,128.74014596288734,95.58481747759619,98.51931521533022,72.06629723193417,147.09233337250086
2017-07-20,128.26176317822348,95.15930021892925,99.40783142890528,71.24670319279373,146.81329332251462
2017-07-21,127.20752879722251,93.59766465722822,98.41169386009109,69.88454843605673,146.66319669406388
2017-07-24,128.19117063936508,94.8455230538605,99.8792779731495,70.17616677178033,147.11552978624601
2017-07-25,129.53681669435085,96.19894441829614,99.04691865047415,69.64385573658805,147.51267345198124
2017-07-26,129.91018734833602,95.67123310525616,98.29371332716165,69.36162264457434,148.36183569876496
2017-07-27,130.13492117035204,95.51183873087987,96.19052607723334,69.02606141571096,147.99950174217358
2017-07-28,129.61024770782578,94.98003699298805,95.49251572035216,69.5659614362256,146.99285618016705
2017-07-31,124.9371904494433,93.89467034800694,93.02251792088394,68.0402776648991,146.6788286204782
2017-08-01,123.54902079450898,94.92985766364468,94.0687985993349,67.92015649606846,146.54949234261733
2017-08-02,120.59878959758396,92.9730001327725,91.8318362256407,67.75866104815162,146.29461373531413
2017-08-03,118.46553066673964,92.08053570138166,90.65878740464409,67.79744615277835,146.89145001952105
2017-08-04,116.71704065599951,91.0160932042301,88.91532607672372,67.42594422313152,148.0377747024057
2017-08-07,116.25165418086769,91.05439813176405,87.97977174133239,66.6970481011466,148.20406168991903
2017-08-08,117.23941059845866,91.39652278489469,88.36610907413694,67.64064890827551,147.25049253962206
2017-08-09,115.88961127368604,90.24386133922224,87.83421767574572,66.90619705273144,147.75624019837332
2017-08-10,113.5813964283308,89.86662400681033,87.01943069871665,66.98663934405147,147.39179736424438
2017-08-11,112.15578776467044,89.12940991769408,87.22547252370218,66.52526045156166,147.38256302599194
2017-08-14,111.20576292488916,87.59059417459758,85.97421602215395,65.7471231241783,147.785123122591
2017-08-15,111.18280721650918,88.05226585601866,86.2548395664071,66.1275382689726,147.94380164350804
2017-08-16,110.80331085972743,88.12082249415411,85.87130617268038,66.31326834168482,147.8766883299777
2017-08-17,111.1864475561367,88.39850826151064,86.4828004095461,66.59690330418643,147.99327327520868
2017-08-18,110.59412811322798,88.33895446452529,85.80072088774227,66.32474079249239,148.35458724173614
2017-08-21,112.60918314034029,89.71811387068642,86.20335860501915,67.28424102070632,148.64860230035148
2017-08-22,112.25338823411907,89.90855507367364,86.21650683191253,67.55235229337431,149.69775945421128
2017-08-23,110.85913007742431,89.87445725754473,85.26968962002307,67.22687288870532,148.10395994418096
2017-08-24,110.59254565452615,90.32237845597429,84.98672070993773,66.55289169769557,147.66617042965018
2017-08-25,111.22117102633773,89.09820650776112,85.24700236155603,66.94087341908829,147.33132494216542
2017-08-28,110.51956792331559,89.04850105069187,85.68909851367789,66.90749838065425,147.724497040485
2017-08-29,111.94429007018667,90.19104749452038,86.54553400329284,67.6116939513815,147.80625466428617
2017-08-30,112.50339373791466,90.22914273545474,88.52065501296596,67.1956054623089,148.21441196636042
2017-08-31,110.73399523617438,90.18163146373627,87.52110700055931,66.72937418465487,147.44294805734867
2017-09-01,112.12947235001498,90.75021191970532,88.67865419064434,67.19274264708817,147.2969550212862
2017-09-04,112.63375810108471,91.50041023300442,90.78009450244768,68.12880261051559,147.59688663234581
2017-09-05,114.22728562312842,91.6569970853118,91.29440896228118,67.73572536866027,147.53707626375143
2017-09-06,114.97828076634227,91.24998467637721,90.05400506070929,67.40653992086753,147.2977215150163
2017-09-07,115.55649863193523,91.37598377323076,88.51835494950396,67.20262184548766,147.40525733448695
2017-09-08,117.05446524385958,91.16545717299982,89.14724325289936,66.92874586491418,148.22460322793026
2017-09-11,118.15337301277049,91.30235641807859,89.58984672053873,66.3964041174481,147.1014943204245
2017-09-12,118.59671564377219,91.18747481275993,89.3276735512835,66.62271457968312,147.88812676829258
2017-09-13,120.47510655798688,91.44214434926346,90.06546678901344,67.33295441608747,147.99880428723895
2017-09-14,120.58468705721843,92.45272232419319,91.5682633420982,67.43355783450788,147.52237960644257
2017-09-15,122.00177154228231,94.74961706955023,94.85750181569477,67.75093436355506,147.82919538152703
2017-09-18,122.1744448322362,94.54341462325732,96.17501323550124,67.92201976139914,147.8165918367537
2017-09-19,122.97076342879474,95.42538363360005,99.08409824920953,67.90343146826714,148.4095286830193
2017-09-20,121.76816557619028,94.64680003847117,100.02071233076173,67.42957828520181,147.9579685684532
2017-09-21,120.24054546598609,93.88860897581684,99.78440886716487,68.67017663038168,148.42593453748069
2017-09-22,119.27247491826995,94.54795278186462,99.36694610003498,69.44670711389251,147.9222071688844
2017-09-25,119.1611484109206,94.34931642035342,98.01942818822846,69.79037533786664,148.0538401458647
2017-09-26,117.61171259754431,93.00311895740933,97.15903397858287,69.84481719341623,148.38106707286016
2017-09-27,117.78006573126716,93.49194401791398,95.70222520616434,70.13206769280114,148.30503980215704
2017-09-28,116.52281388881482,92.22988627527097,95.08964796680502,70.21851996434123,148.60414686468476
2017-09-29,118.52692263346816,92.47721391681509,96.22160492280695,70.21982934979238,148.26079573083226
2017-10-02,118.13714894587083,91.82103751179572,94.58289488384112,69.51502068483892,148.77917843240502
2017-10-03,115.98940425108954,90.8618781487751,94.88440017872675,68.63406111379254,148.48366592969322
2017-10-04,114.56849250108199,89.57952031697728,95.20301571656992,68.14804002122624,148.08464866367373
2017-10-05,115.03823590589974,89.2045694186736,96.73797020748742,68.05121411107126,147.99097136011153
2017-10-06,113.85237792724978,87.6629662196135,94.26776381496437,67.10905523187606,147.93079375278964
2017-10-09,114.83976112911449,89.09030093275845,94.85437504193904,67.14764577946212,147.46412952101002
2017-10-10,111.54282261875817,87.27927981902653,92.87619019079271,65.54999219322053,147.84269686716868
2017-10-11,109.34161734659563,85.76936333110893,91.72523812681807,64.23302238857109,147.7454977221026
2017-10-12,110.59254553655764,87.58848971921253,91.9781637534775,63.88809685659875,148.02559840729353
2017-10-13,110.79921358271652,87.41521681565307,91.74393838668648,64.34252728631705,147.22099771348496
2017-10-16,108.88856588134985,87.67927761418827,92.02994872768147,64.61854385916452,146.51219656444832
2017-10-17,111.07472062698112,89.85399799300538,92.42541181393739,65.25238092900705,146.3430458170757
2017-10-18,111.37127768067863,89.55558021329001,93.81350017743266,64.61338493073853,145.80295655154032
2017-10-19,110.27768519059933,89.96759804977619,94.52342937913674,64.5293207708648,145.70260222150824
2017-10-20,110.6072945763954,89.68934322350395,93.16329108622398,64.18836958419672,145.95609727141212
2017-10-23,110.93814196341782,88.43866492048178,91.8173669903415,62.961269218723324,146.4938829630293
2017-10-24,109.85610313896636,87.56577110646701,92.05794771058099,62.48556649668689,147.21639621359688
2017-10-25,109.14068318391908,85.99679780938649,90.79200407983224,62.31899174257218,147.58897382803028
2017-10-26,109.68312799111735,86.0060565629153,90.43251364932131,62.25876481224021,147.19165517072867
2017-10-27,111.27105101458478,86.60546396290167,92.54181802559222,61.69351178667437,147.44248522106375
2017-10-30,112.41328737356501,87.48566681614348,95.15303869278215,62.671032732252726,147.1399217609543
2017-10-31,112.0532842450438,87.67063350939428,95.67515661159311,62.70796449944249,147.38657775949008
2017-11-01,110.64837464423995,87.38490198677098,95.31651941132698,62.95555998972646,146.81140153848932
2017-11-02,108.06205332992927,86.18287519938654,95.44996064446643,62.86421640637081,147.47163835607014
2017-11-03,107.7321084773871,87.33300901634587,95.92342010763471,63.66742103943357,147.65289758054257
2017-11-06,107.78357988438889,86.72763185871297,95.5984908617315,64.14718860741267,147.47279123613845
2017-11-07,108.48693033480326,86.96752368289233,97.11033992362054,63.495507293787746,146.74029257467265
2017-11-08,107.5820114498222,87.81939910550871,98.36689262778322,63.31311767981042,146.8528224864353
2017-11-09,105.00064422124795,86.86452291085305,97.71678983107785,62.95141666075062,146.5508659648699
2017-11-10,104.83441519792159,85.88617011530876,97.20758155578498,63.52805634292695,146.64801296331296
2017-11-13,104.08158845438447,85.98409600110975,98.34169460826276,62.493316791624984,146.25123595580928
2017-11-14,105.45025750654145,85.89279248316666,99.10254134728629,62.41090919827437,145.94220438968296
2017-11-15,105.67910574638053,86.1401435188182,100.41995858797652,62.95007205271689,146.228475982253
2017-11-16,104.54486146336252,86.06367601995578,99.44102973316812,62.29476413745571,146.95558681593283
2017-11-17,104.1748040413925,85.53090670710023,98.3279755629809,61.27721034179472,146.27529281448273
2017-11-20,100.57627973018653,84.12162452290107,97.08127530497285,60.98176042325467,146.14458625936712
2017-11-21,99.02581563372914,83.29578198930024,95.29690512394937,60.0960674666641,146.31328383073426
2017-11-22,98.81188356295112,82.51857254240262,93.29773864995131,59.063778259285996,146.20355896550495
2017-11-23,98.1799559562481,82.90796033801337,91.96469043899228,58.61138489481507,145.94808142186392
2017-11-24,97.8509933667241,83.37796286502417,93.37207370891464,58.7432856900766,147.02683750604578
2017-11-27,98.44056784754785,84.18339476252513,94.47087262768359,58.63391811976897,146.56438261551304
2017-11-28,97.14366454964181,83.81068106215216,95.23121801617374,57.78641410046759,146.71868947930517
2017-11-29,97.23629293474568,84.23421523893636,95.87502331445872,58.505356801759504,146.43755495914615
2017-11-30,96.81388687269796,84.69924436571858,96.47751602992541,57.9353928786839,146.3574782345908
2017-12-01,96.23989220424029,84.20438960531276,97.83749581205495,56.74079370878851,145.16099456939244
2017-12-04,95.95634108225843,84.52134151256465,97.78432999331352,56.921446426274194,145.5819650883243
2017-12-05,95.89040822131528,83.17366208101288,97.74029085978312,56.55905202529732,145.4443954982364
2017-12-06,97.31631342284835,83.66449642590366,97.51439611941657,57.101856392388896,144.92355583414982
2017-12-07,97.2239399805322,85.33143760534443,100.34726792668909,57.252335946468804,145.7393486070278
2017-12-08,100.27748260178937,86.80908433304899,103.61983879175068,58.65683197267805,145.5680823613389
2017-12-11,100.82453869970185,86.84542461546349,103.50740613289268,59.18406271191946,145.22602501935242
2017-12-12,102.09380563116429,87.58410294319715,104.96139208995527,60.05137229396812,144.76696709715486
2017-12-13,101.3858478647377,88.19743329969194,104.41677375813019,60.45831435807871,145.2786146348973
2017-12-14,101.70468506599171,86.32960691466901,102.51681100645094,60.22157334361321,145.26368367270746
2017-12-15,102.26830521701591,86.82869501482237,105.2516047472952,60.407164589391094,145.07671882609114
2017-12-18,100.66363627305302,86.18148608745109,104.76969828983805,59.992146974355286,144.37635491286147
2017-12-19,99.68535437152723,86.66988451322818,105.21641862422047,59.825882990262926,143.89135769138747
2017-12-20,98.42233482191929,86.77847609477203,105.3078593288728,60.211302543445356,144.0358424086484
2017-12-21,99.97534669713451,88.06359134269867,108.5485755314781,60.488130689013445,143.9957445902286
2017-12-22,96.77689686242952,87.57260073568636,108.56537416751797,60.82632963673393,142.95568996971417
2017-12-25,98.91531586315583,88.4425693856803,111.15247027743511,62.25262269943194,142.49001017946605
2017-12-26,99.49671374283795,87.60485266103834,109.8566603439318,61.94643079271227,142.57405106757074
2017-12-27,101.17697958348701,89.0121202808169,111.57866882797678,61.976915935156065,143.88998810671086
2017-12-28,101.6009531348042,90.8933377093626,112.29912888995581,62.04206400352662,143.48194612485074
2017-12-29,102.27516211039574,91.5300734980985,113.56924040658119,62.835467228186644,142.3408194171512
2018-01-01,102.48645173162723,91.63772944337794,114.10757538179772,61.06552700309107,142.69382681168017
2018-01-02,101.66651649327683,91.0817810340415,114.31488667027392,61.11862450255491,142.42542549020482
2018-01-03,103.41505477693462,90.93979353997058,114.72378972228259,62.00497273285536,141.73945702714767
2018-01-04,102.07230865146377,89.0844278011243,112.57094881903281,61.78322948961529,141.99018615519645
2018-01-05,102.75141231936593,89.07474158443466,112.47872237606053,61.8711448067006,141.8458188051925
2018-01-08,102.08693293262189,88.85311080807907,111.2523207967385,61.08611292098756,141.33935823701654
2018-01-09,101.92068167782413,88.66025519928276,111.10468084899851,61.03338418406762,140.66316469011937
2018-01-10,102.17224476434119,87.78874386092265,111.38989725953591,59.72938496862664,140.57384273378923
2018-01-11,102.94678979013287,88.45532815825409,112.84853387568714,59.596858693316626,140.58776978632278
2018-01-12,100.6912272725541,86.41561926347117,111.204362330717,59.226148898532514,139.68708564298123
2018-01-15,101.56315650272765,87.10436248329248,110.54164860720329,60.694778730484,140.14107588615653
2018-01-16,100.3779959213333,86.24032220710956,111.29917565265386,60.424982484655146,139.4915480366366
2018-01-17,98.11658103114078,86.42758216579149,110.80454666290007,60.25120414432147,140.14853573030612
2018-01-18,99.01664709631616,86.2654741546567,109.87048815128037,60.446618709398635,140.28275578141708
2018-01-19,100.99391803171476,87.37709575613798,111.78243937845221,61.265606791198856,140.16258847856886
2018-01-22,101.60247691068834,88.415776916163,111.81541247150268,61.70987504072445,140.2987555917504
2018-01-23,100.6077546496586,87.61748642278071,111.81513577922391,61.03886611906009,139.9793981605291
2018-01-24,102.30801887327267,88.40737582239936,113.5854444572618,62.25004224847077,139.91883987299914
2018-01-25,103.93031231266335,89.58119037600748,114.55705630881275,62.45796158193887,140.69903024582922
2018-01-26,104.55513158354739,89.84747432169937,114.39194002515632,62.553615269060124,140.3894269264739
2018-01-29,101.61047948160271,87.36409207010729,111.55534527300226,61.37390778471475,140.76283649860852
2018-01-30,101.09392915404558,86.3215840097109,108.58915793680026,60.84765785443379,140.29284748738093
2018-01-31,103.04538616033608,88.52285096380702,111.45138638054641,61.85547552598548,140.2548560897461
2018-02-01,105.48156087748744,91.0148675715917,115.20264646072668,62.35421472952014,140.7003384347929
2018-02-02,107.46201848197417,91.71259239692489,117.27700409006661,63.06102953726889,140.08142402848077
2018-02-05,111.45037366325445,94.96534227232105,121.51882918849822,65.1309711475157,140.21770349283923
2018-02-06,113.65748019321443,96.44173341416617,121.27746389113759,65.28055502303982,139.13820588339917
2018-02-07,115.39890796536179,96.89116200964088,120.39050399885669,65.21118987690922,138.55273891471685
2018-02-08,114.54073782308957,96.26534320144673,117.60413851205031,65.32902389687672,138.3220375636454
2018-02-09,114.44543021853106,96.86634443658316,118.0213535387313,65.89606983979321,138.72184829399507
2018-02-12,116.62285618176536,97.62108668574136,117.55378801666869,65.6397010652286,139.0422043273405
2018-02-13,117.68360855804572,97.82222599055852,116.51547964217266,65.30130649684833,138.56992105746272
2018-02-14,115.34495898657468,96.41712639186369,116.00588611686224,64.4937658856112,138.47818273587654
2018-02-15,113.25411292671855,96.34991064648175,112.90433733507521,63.846036673729614,138.54028874936756
2018-02-16,111.83636680687965,94.8169961852458,109.850335903409,63.06976013200074,137.75610857020973
2018-02-19,112.75656297681334,95.69625600384587,112.08752132071238,63.69917179970406,137.93246663542763
2018-02-20,112.53063218691682,96.79135235497061,113.68843314152748,63.344691717869786,138.55804859068382
2018-02-21,113.08032276988132,96.59273822966979,113.94009412197677,63.5882739229765,139.134283059444
2018-02-22,111.06880487343285,97.29509419210729,113.00934395271625,62.46443224303244,138.8186227226251
2018-02-23,110.44334452792658,95.74039022301505,111.98970997689726,61.43252007569141,138.5924159481078
2018-02-26,113.34596509499228,96.20486996250904,113.6160212064417,61.29556517666652,138.11125607400297
2018-02-27,112.76862414826417,96.82116211164619,113.61505118494719,60.948760249914,137.84407525403864
2018-02-28,109.89889156337279,95.47254063831457,112.6389268573956,59.67336821975762,137.69576187060431
2018-03-01,109.72365481572832,95.25360895054601,113.52037604522549,60.14716471437692,137.99685284271828
2018-03-02,111.48883464018127,95.65126768741986,112.81701550144425,59.974616226828324,138.00879002596665
2018-03-05,110.7458909457621,94.52551558724848,110.85488026648105,59.37517791985917,137.5333082812144
2018-03-06,107.9695535740935,94.63087384504175,111.50903939843369,59.698660919659204,137.90056039710944
2018-03-07,110.75727483148567,96.52830724479661,114.1106081161775,59.85975535763196,138.29836349381227
2018-03-08,108.80107434353137,95.31845109465836,113.68972475481065,60.094488713892815,137.97534627701185
2018-03-09,112.93225964678413,97.80113283112156,116.16346301934965,61.173254345624784,137.82843490887186
2018-03-12,111.23117862703494,97.37666309089548,113.42835454333226,61.01533507744973,137.75134899854535
2018-03-13,112.5139335465049,98.04857580355066,114.69385772066671,61.29709814026717,136.93339920293766
2018-03-14,112.1125602065415,98.2185526893502,116.00496731240067,61.3875525062031,136.97079808552647
2018-03-15,110.83948462423065,97.67336317132896,115.13526360338695,60.89959139701562,137.26612034846286
2018-03-16,112.47522296716718,99.00913529072794,116.74623427703996,62.387933359439074,138.1772198761202
